CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,BalanceSalaryRatio,TenureByAge,BalancePerProduct,ProductsPerTenure,ActiveWithCard,IsZeroBalance,Exited
0.0322013786357793,0,-0.23001338439444377,1.394672227624301,1.1051417620516588,-0.7721475822753598,1,0,0.3145733958604307,0,1,-0.028517850770088542,1.223758329930201,1.4229430487174735,-0.753946376640421,0,0,0
1.3875233723898308,0,-0.8648503253231095,-0.6803567608289596,0.6949506311111026,0.8788824674297182,0,1,-0.8327304281281298,1,0,-0.023385892134331402,-0.44022826917826796,-0.10588964386256343,0.4295778718009036,0,0,1
-0.5325161187617422,0,0.6164358701771104,0.7029958981398808,0.8139571896351692,-0.7721475822753598,0,0,1.4757855306744068,1,0,-0.031079573124849366,0.23917055714438054,1.111262280570818,-0.6799761111128383,0,0,1
0.5969188760333008,1,-0.23001338439444377,1.048834062882091,0.28846855462161264,-0.7721475822753598,1,0,-1.532881169823704,0,1,0.0028727882654335435,0.9177378059562298,0.5487850172524281,-0.7210707030726065,0,0,0
-1.0048252984033057,1,0.19321124289133332,-0.33451859608674944,-1.3412597452536033,0.8788824674297182,0,0,1.662565360606464,0,1,-0.03439071697643269,-0.4229235371678351,-1.1956582551366985,0.13369680969057252,0,1,0
1.6134103713488395,0,-0.9706564821445537,-1.3720330903133797,0.18738148706215207,0.8788824674297182,0,0,1.2631044665299909,1,0,-0.03187641340813732,-1.1553044532222858,-0.3775378623650874,1.9089831823525596,0,0,0
-1.1896419339152218,1,-1.1822687957874423,0.7029958981398808,1.5186212706320563,-0.7721475822753598,1,1,-0.36901800627831854,0,0,-0.024125831457826926,1.2765204892360587,1.865526973331818,-0.6799761111128383,1,0,0
1.1924391460161416,0,-0.23001338439444377,0.7029958981398808,0.8002950068818259,-0.7721475822753598,0,1,-1.714102452996448,1,0,0.26454415512026175,0.6117172819822585,1.096638430207512,-0.6799761111128383,0,0,0
-0.9226845715091206,0,-0.23001338439444377,0.011319568655460683,0.027974743562752966,-0.7721475822753598,1,1,-1.1699121988649477,0,0,-0.022686262029856765,-0.0003237659656842005,0.26995530297709425,-0.5566923352335337,1,0,0
-0.02940416653485941,1,-1.076462638965998,0.35715773339767076,0.9999230005076153,0.8788824674297182,1,0,-1.6980693436889913,1,0,0.19073370047814056,0.7953295963666416,0.05732989343670687,-0.2044529755783775,0,0,0
-0.1320800751525906,1,-0.01840107075155523,-1.0261949255711695,0.8416652673499166,-0.7721475822753598,0,1,-0.12513469664212412,0,0,-0.027731904001935776,-0.9489873902849953,1.140920702630512,-0.06355723171631505,0,0,0
1.4080585541133772,0,0.19321124289133332,-1.0261949255711695,-0.12299850936885164,0.8788824674297182,0,1,-0.9776247364322959,1,0,-0.02657074996920127,-0.976674961501688,-0.5436515319564181,0.9227129753181221,0,0,0
-0.5222485278999691,1,-1.076462638965998,1.394672227624301,0.38337909868874104,-0.7721475822753598,1,1,0.36237264351137466,0,0,-0.03034422734668811,1.9582075874677325,0.65037622119076,-0.753946376640421,1,0,0
0.2580883775947879,1,1.4628851247486645,0.35715773339767076,-1.3412597452536033,-0.7721475822753598,1,0,0.1731757812013375,0,0,-0.03439071697643269,-0.2383397290565508,-1.1956582551366985,-0.6271402071645649,0,1,1
-0.8816142080620282,1,-0.9706564821445537,-1.71787125505559,0.7061144319470829,-0.7721475822753598,1,1,-0.4809767175635457,0,1,-0.026393611183731156,-1.530426385835541,0.9958285772110146,1.9089831823525596,1,0,0
-0.5017133461764228,0,0.6164358701771104,-0.6803567608289596,0.26494647287485634,-0.7721475822753598,0,0,0.6525037108187653,0,0,-0.031077284286980485,-0.7720276959870033,0.5236072393008163,-0.3101247834749243,0,0,0
-0.3682346649733723,1,0.2990173997127776,1.048834062882091,0.9605839940514216,-0.7721475822753598,1,1,1.155104687588006,1,0,-0.03046388321898668,0.6330675510967216,1.2682100015715718,-0.7210707030726065,1,0,0
0.5558485125862084,1,-0.7590441685016651,-0.6803567608289596,-1.3412597452536033,0.8788824674297182,1,0,-0.47641867086085055,0,1,-0.03439071697643269,-0.47326457574363984,-1.1956582551366985,0.4295778718009036,0,1,0
-0.049939348258405646,1,-0.9706564821445537,0.7029958981398808,1.29486765815476,0.8788824674297182,1,0,-1.5299044293276092,0,0,0.025067282366096483,1.0954271424572455,0.21518265447640622,-0.3101247834749243,0,0,1
-1.5079372506301885,1,0.19321124289133332,1.048834062882091,0.3668006377300573,-0.7721475822753598,1,1,0.8232718782030327,0,0,-0.031101036736185524,0.6845793114998707,0.6326308186668202,-0.7210707030726065,1,0,0
1.6339455530723856,1,0.2990173997127776,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,1,0.567835042207201,0,0,-0.03439071697643269,-0.9895529016024752,-1.1956582551366985,0.9227129753181221,1,1,0
0.5866512851715276,0,0.8280481838199989,0.7029958981398808,0.3775409812315662,-0.7721475822753598,1,1,1.3949584475015697,1,0,-0.031682181414495296,0.16543735118688382,0.6441271643864043,-0.6799761111128383,1,0,1
-0.26555875635564113,1,-0.5474318548587765,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,0,-0.2272204008332576,0,1,-0.03439071697643269,-0.8659246766349175,-1.1956582551366985,0.9227129753181221,0,1,0
0.5558485125862084,1,0.19321124289133332,1.048834062882091,0.7806932993528942,0.8788824674297182,1,1,1.3813734073462436,0,0,-0.03103237379126891,0.6845793114998707,-0.06000063868834553,-0.3923139673944608,1,0,0
0.9562845561953599,1,-0.01840107075155523,1.048834062882091,-0.22650561351419124,-0.7721475822753598,1,0,-0.09529562811839068,0,0,-0.03105159624443932,0.7953295963666416,-0.0024376762035755004,-0.7210707030726065,0,0,0
0.8946790110247212,1,-0.5474318548587765,-1.71787125505559,0.8402700989207769,-0.7721475822753598,0,1,-0.6327978061481626,1,0,-0.024711212847247088,-1.530426385835541,1.1394273296675164,1.9089831823525596,0,0,0
-1.0869660252974906,1,-0.01840107075155523,1.048834062882091,-1.3412597452536033,0.8788824674297182,1,0,-0.6758480786262133,0,0,-0.03439071697643269,0.7953295963666416,-1.1956582551366985,-0.3923139673944608,0,1,0
0.07327174208287177,1,-0.8648503253231095,-0.6803567608289596,0.6023101389347156,0.8788824674297182,1,1,-0.47452037108455125,0,0,-0.02683751402176352,-0.44022826917826796,-0.15547032652613665,0.4295778718009036,1,0,0
0.5455809217244352,1,-0.4416256980373323,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,0,0.1473195328751084,0,0,-0.03439071697643269,-0.8843830574460458,-1.1956582551366985,0.9227129753181221,0,1,0
0.17594765070060295,0,-0.1242072275729995,-0.33451859608674944,0.02880791917565292,0.8788824674297182,1,0,0.31414376321150983,1,0,-0.03110102837305776,-0.33773101034724234,-0.46240556506728764,0.13369680969057252,0,0,0
1.479931690145789,0,1.4628851247486645,-1.3720330903133797,-0.09982415658813892,-0.7721475822753598,1,1,1.6008816899843676,1,0,-0.032554662159420635,-1.3150786097057092,0.13316076390943316,0.4295778718009036,1,0,0
0.11434210552996424,0,-0.9706564821445537,0.7029958981398808,1.0166615868932776,0.8788824674297182,1,1,-1.4969348313482242,0,0,0.011852668573988354,1.0954271424572455,0.06628829294784272,-0.3101247834749243,1,0,0
0.41210224052138467,1,0.9338543406414432,1.048834062882091,0.5662238539967279,-0.7721475822753598,0,1,-0.8601491513597891,0,1,-0.023763809990953375,0.3681499261662404,0.8460912390333513,-0.7210707030726065,0,0,0
0.35049669535074596,0,-1.7112995798946635,1.394672227624301,-0.04481788299726333,-0.7721475822753598,0,1,1.6779473951123502,0,1,-0.03251642052199477,2.830366080793551,0.19203887501061837,-0.753946376640421,0,0,0
0.874143829301175,0,0.2990173997127776,1.394672227624301,0.2748367940637934,-0.7721475822753598,0,0,1.4686332978716123,1,0,-0.03190232686368785,0.9035042932132547,0.5341937304730748,-0.753946376640421,0,0,1
1.223241918601461,0,-1.499687266251775,0.7029958981398808,-1.3412597452536033,0.8788824674297182,1,0,1.3339108563856674,0,0,-0.03439071697643269,1.6003989748212428,-1.1956582551366985,-0.3101247834749243,0,1,0
0.6277216486186201,1,-1.499687266251775,1.394672227624301,0.7652913268479969,-0.7721475822753598,1,0,-1.4137412813283279,1,0,-0.0033106561500599423,2.4949205064374667,1.0591708755552736,-0.753946376640421,0,0,0
0.24782078673301478,0,-0.1242072275729995,0.35715773339767076,-1.3412597452536033,0.8788824674297182,1,1,-1.5826514269971321,0,1,-0.03439071697643269,0.25861667739690714,-1.1956582551366985,-0.2044529755783775,1,1,0
1.1205660099837298,0,0.6164358701771104,-1.0261949255711695,-1.3412597452536033,-0.7721475822753598,1,1,0.6632476655919823,0,0,-0.03439071697643269,-1.024827259269849,-1.1956582551366985,-0.06355723171631505,1,1,0
1.6031427804870664,1,-0.6532380116802209,0.35715773339767076,-1.3412597452536033,0.8788824674297182,0,0,0.008160401960676912,0,0,-0.03439071697643269,0.521711245519326,-1.1956582551366985,-0.2044529755783775,0,1,0
-0.7070651634118852,1,-0.9706564821445537,0.35715773339767076,0.5706234595741515,-0.7721475822753598,1,0,0.1184858465971858,1,0,-0.029319256632945146,0.7203052098439903,0.8508005285212308,-0.6271402071645649,0,0,0
0.5147781491391159,1,-1.499687266251775,-0.33451859608674944,0.6052630546228381,-0.7721475822753598,1,0,0.72508268407904,0,0,-0.03049301535771995,0.25861667739690714,0.8878783706042283,-0.45806531453008986,0,0,0
-0.10127730256727124,1,-1.499687266251775,0.011319568655460683,0.1373696874633283,-0.7721475822753598,1,1,-1.6920853490143504,1,0,0.09299932545965009,0.7058774432050191,0.3870504494106171,-0.5566923352335337,1,0,0
0.4326374222449309,0,-0.4416256980373323,-0.33451859608674944,-1.3412597452536033,-0.7721475822753598,1,0,1.4862588726752517,0,0,-0.03439071697643269,-0.2383397290565508,-1.1956582551366985,-0.45806531453008986,0,1,1
0.8228058749923094,1,-0.7590441685016651,-1.71787125505559,-1.3412597452536033,0.8788824674297182,1,0,-1.7238868832294818,0,0,-0.03439071697643269,-1.530426385835541,-1.1956582551366985,4.867793803455871,0,1,0
-1.6208807501096927,1,-0.5474318548587765,1.048834062882091,0.6388570093705296,-0.7721475822753598,0,0,-0.2601596594940906,0,0,-0.027802982595426476,1.1275804509669531,0.9238369707936231,-0.7210707030726065,0,0,0
-0.95348734409444,1,-0.6532380116802209,-0.6803567608289596,-1.3412597452536033,-0.7721475822753598,0,1,0.40253649599338776,0,1,-0.03439071697643269,-0.5043575701581074,-1.1956582551366985,-0.3101247834749243,0,1,0
-0.23475598377032178,1,-1.1822687957874423,0.011319568655460683,0.9410850023224312,0.8788824674297182,1,0,-0.3441010562799046,1,0,-0.026343993406430236,0.4745356677870302,0.025840119925733585,-0.06355723171631505,0,0,0
-0.9842901166797594,1,-0.9706564821445537,-1.3720330903133797,-1.3412597452536033,0.8788824674297182,0,1,1.6097025853075242,0,0,-0.03439071697643269,-1.1553044532222858,-1.1956582551366985,1.9089831823525596,0,1,0
-1.7440918404509702,1,-0.1242072275729995,0.011319568655460683,0.6480721540910622,-0.7721475822753598,1,1,-0.31217851351836445,0,1,-0.0275328116085502,-0.03955716647516776,0.9337007604897684,-0.5566923352335337,1,0,0
0.7303975572363514,1,-1.2880749526088866,1.394672227624301,1.1853451373052128,0.8788824674297182,0,1,0.016720797617645472,1,0,-0.02730251263812895,2.207395728417967,0.15656680277716314,-0.45806531453008986,0,0,1
0.2991587410418804,1,-0.1242072275729995,0.011319568655460683,-1.3412597452536033,0.8788824674297182,1,1,-0.004907300504167216,0,1,-0.03439071697643269,-0.03955716647516776,-1.1956582551366985,-0.06355723171631505,1,1,0
0.19648283242414918,0,0.40482355653422186,1.048834062882091,0.23575637626955406,-0.7721475822753598,0,0,0.5451923205528925,0,0,-0.030985370286122,0.5838972343482612,0.49236248049813297,-0.7210707030726065,0,0,1
1.141101191707276,0,-0.6532380116802209,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,0,-0.6816012154976193,0,1,-0.03439071697643269,-0.846380508717252,-1.1956582551366985,0.9227129753181221,0,1,0
-1.6106131592479196,0,-0.4416256980373323,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,0,1,-0.009968038329767562,0,0,-0.03439071697643269,-0.8843830574460458,-1.1956582551366985,0.9227129753181221,0,1,0
-1.9494436576864325,0,-0.01840107075155523,0.35715773339767076,0.6134085156943003,0.8788824674297182,1,0,-0.15311504599479553,1,0,-0.028323679717962864,0.21389060081609576,-0.1495305362328161,-0.2044529755783775,0,0,1
1.6955510982430244,0,-0.1242072275729995,0.35715773339767076,-1.3412597452536033,-0.7721475822753598,1,1,-0.26458152799110085,0,1,-0.03439071697643269,0.25861667739690714,-1.1956582551366985,-0.6271402071645649,1,1,0
-1.4360641145977766,0,-1.499687266251775,0.35715773339767076,0.8866603487707138,-0.7721475822753598,0,0,1.0357276641890045,0,0,-0.030427097362300422,1.1531382090131312,1.1890829435887873,-0.6271402071645649,0,0,0
-0.3785022558351454,1,0.19321124289133332,0.7029958981398808,0.540926489936973,-0.7721475822753598,1,1,-0.3664844988153232,0,0,-0.02764741675515296,0.40770359933294426,0.8190132183923665,-0.6799761111128383,1,0,0
-1.0150928892650788,0,0.5106297133556661,0.35715773339767076,-1.3412597452536033,0.8788824674297182,1,1,-0.8578451067888311,0,0,-0.03439071697643269,0.020077602299247287,-1.1956582551366985,-0.2044529755783775,1,1,0
-2.1034575206130293,0,-1.076462638965998,-0.6803567608289596,-1.3412597452536033,0.8788824674297182,1,1,0.4811957128009515,0,0,-0.03439071697643269,-0.36754839473444967,-1.1956582551366985,0.4295778718009036,1,1,0
1.1102984191219567,1,1.6744974383915532,-1.3720330903133797,-1.3412597452536033,0.8788824674297182,1,1,-1.564019772492083,0,1,-0.03439071697643269,-1.322769601710346,-1.1956582551366985,1.9089831823525596,1,1,0
-1.5695427958008272,1,-1.3938811094303307,0.7029958981398808,1.1023339242529437,-0.7721475822753598,0,0,1.171380337079979,0,1,-0.030245292354072542,1.4844424799821028,1.419937569977058,-0.6799761111128383,0,0,0
-0.45037539186755726,1,2.2035282224987744,0.011319568655460683,0.4279068886438819,0.8788824674297182,0,1,-1.598895516623255,0,0,0.02378021853546519,-0.5772477046051384,-0.24880998832004939,-0.06355723171631505,0,0,0
0.7098623755128051,1,-1.2880749526088866,-0.6803567608289596,0.3936279438163268,0.8788824674297182,1,1,1.4568335696855639,1,0,-0.03170958736999685,-0.2844856810843719,-0.26715589134376355,0.4295778718009036,1,0,0
1.2643122820485535,1,0.08740508606988905,-0.33451859608674944,-1.3412597452536033,0.8788824674297182,1,1,-1.3150012716451058,0,0,-0.03439071697643269,-0.39591127256618364,-1.1956582551366985,0.13369680969057252,1,1,0
0.4737077856920234,1,2.0977220656773303,1.048834062882091,0.1109390148402078,-0.7721475822753598,1,1,1.6828979349533246,0,1,-0.03229426709828789,0.020077602299247287,0.35875934773087553,-0.7210707030726065,1,0,0
-1.0048252984033057,0,0.19321124289133332,1.048834062882091,0.349333390693537,-0.7721475822753598,0,1,1.5087289740688328,1,0,-0.03181965310924078,0.6845793114998707,0.6139340692869698,-0.7210707030726065,0,0,1
-0.5941216639323809,0,-0.33581954121588803,0.7029958981398808,-1.3412597452536033,0.8788824674297182,1,1,0.46004781285897994,0,0,-0.03439071697643269,0.6696130567881452,-1.1956582551366985,-0.3101247834749243,1,1,0
-1.138303979606356,0,0.2990173997127776,-0.6803567608289596,0.559644972434562,2.5299125171347963,1,0,-0.7765822882305831,1,0,-0.024709995997647186,-0.7191161594859424,-0.5174224112687829,1.1692805270767315,0,0,1
-0.8918817989238014,1,-0.7590441685016651,1.048834062882091,-1.3412597452536033,0.8788824674297182,0,1,-0.54971584902409,0,0,-0.03439071697643269,1.2886717744095286,-1.1956582551366985,-0.3923139673944608,0,1,0
-1.2307122973623141,0,-0.4416256980373323,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,1,-1.492906850900691,0,1,-0.03439071697643269,-0.8843830574460458,-1.1956582551366985,0.9227129753181221,1,1,0
0.04246896949755242,0,-0.5474318548587765,-1.0261949255711695,0.14494301498670972,-0.7721475822753598,1,1,-0.23674293648890518,0,0,-0.029522739406147854,-0.8659246766349175,0.3951568560115049,-0.06355723171631505,1,0,0
1.1616363734308224,0,1.3570789679272204,-0.33451859608674944,-1.3412597452536033,-0.7721475822753598,1,0,-0.40344772755399555,0,0,-0.03439071697643269,-0.6527826189667929,-1.1956582551366985,-0.45806531453008986,0,1,1
-0.35796707411159917,1,-0.5474318548587765,0.7029958981398808,-1.3412597452536033,0.8788824674297182,1,0,0.8795317853603031,0,0,-0.03439071697643269,0.7953295963666416,-1.1956582551366985,-0.3101247834749243,0,1,0
-1.2615150699476336,1,-0.1242072275729995,-0.33451859608674944,-1.3412597452536033,0.8788824674297182,1,0,1.1654673085125258,0,0,-0.03439071697643269,-0.33773101034724234,-1.1956582551366985,0.13369680969057252,0,1,1
-0.5427837096235153,1,0.5106297133556661,0.7029958981398808,-1.3412597452536033,0.8788824674297182,0,0,1.1754649857949224,0,0,-0.03439071697643269,0.27849493365504535,-1.1956582551366985,-0.3101247834749243,0,1,0
0.9768197379189062,1,-2.0287180503589965,-0.33451859608674944,0.9144062088895802,-0.7721475822753598,1,1,1.3407406903378718,0,0,-0.030773811954775313,0.6845793114998707,1.2187818075188745,-0.45806531453008986,1,0,0
-0.9021493897855745,0,-1.1822687957874423,1.394672227624301,0.6264933309734511,-0.7721475822753598,1,1,-1.6311109907363324,0,1,0.04790069732425721,2.078505310685087,0.9106030252313979,-0.753946376640421,1,0,0
2.0549167784050835,0,0.2990173997127776,1.048834062882091,0.16749845600471866,0.8788824674297182,1,0,-0.791476975636739,1,0,-0.026587629885433974,0.6330675510967216,-0.3881791513963632,-0.3923139673944608,0,0,0
0.5661161034479815,0,0.7222420269985547,-0.6803567608289596,-0.30283735548683566,-0.7721475822753598,0,1,-1.250207646507525,0,1,-0.02408686876306462,-0.7881638383242062,-0.08414233443655687,-0.3101247834749243,0,0,1
-2.1239927023365754,1,1.0396604974628876,-0.6803567608289596,0.5757687360622955,-0.7721475822753598,1,0,-1.00262381182748,1,0,-0.02167357114649319,-0.8326995911748862,0.8563079759620171,-0.3101247834749243,0,0,1
-0.4811781644528766,0,-0.1242072275729995,1.394672227624301,-0.08561339295421738,-0.7721475822753598,0,0,-0.9087368725652867,0,0,-0.026991087091122266,1.1531382090131312,0.14837180922208104,-0.753946376640421,0,0,0
0.6482568303421664,0,-0.8648503253231095,-1.3720330903133797,0.5739322822378667,-0.7721475822753598,0,0,0.8581641869046784,0,0,-0.030751460702998522,-1.16702701361645,0.8543422559586746,0.4295778718009036,0,0,1
1.9625084606491254,1,-0.9706564821445537,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,0,1.2710873689510722,0,0,-0.03439071697643269,-0.7801825206090305,-1.1956582551366985,0.9227129753181221,0,1,0
0.31969392276542663,1,-1.076462638965998,-1.0261949255711695,0.7587433581619277,-0.7721475822753598,1,1,1.3992959238711138,0,1,-0.031086030106142946,-0.7551743917681468,1.0521620017920195,-0.06355723171631505,1,0,0
0.13487728725351047,1,0.6164358701771104,-0.6803567608289596,-1.3412597452536033,0.8788824674297182,0,1,1.324016925623607,0,0,-0.03439071697643269,-0.7720276959870033,-1.1956582551366985,0.4295778718009036,0,1,0
-0.4401078010057841,1,-0.1242072275729995,-1.0261949255711695,0.040311434528318126,0.8788824674297182,1,1,0.3766860016758496,1,0,-0.031170981859399722,-0.9340786980913917,-0.45624894682383,0.9227129753181221,1,0,0
1.6647483256577051,0,0.9338543406414432,1.048834062882091,-0.2604629990062611,0.8788824674297182,0,0,-0.15318583773808359,0,1,-0.03103591502132601,0.3681499261662404,-0.6172217719033911,-0.3923139673944608,0,0,1
-0.01913657567308629,0,1.0396604974628876,1.394672227624301,0.3358139959869277,-0.7721475822753598,1,1,1.555347080663044,0,0,-0.031876189725137026,0.5627539981464231,0.5994630576806035,-0.753946376640421,1,0,0
0.5661161034479815,0,-0.5474318548587765,0.011319568655460683,-1.3412597452536033,-0.7721475822753598,1,0,0.5867193500029504,0,0,-0.03439071697643269,0.13082788716601781,-1.1956582551366985,-0.5566923352335337,0,1,1
1.993311233234445,1,-2.3461365208233294,-1.0261949255711695,1.2917326999740664,-0.7721475822753598,0,0,0.7949999924100221,0,0,-0.029263299084705412,-0.2383397290565508,1.6226679392850873,-0.06355723171631505,0,0,0
0.9357493744718137,1,0.2990173997127776,-1.71787125505559,-1.3412597452536033,0.8788824674297182,1,1,-1.6986766531517314,0,1,-0.03439071697643269,-1.530426385835541,-1.1956582551366985,4.867793803455871,1,1,1
0.2580883775947879,0,1.0396604974628876,-1.3720330903133797,0.8374423067787617,-0.7721475822753598,0,1,-1.6054019055414706,0,1,0.040478200746616205,-1.2978507876153227,1.136400492017197,0.4295778718009036,0,0,0
-0.008868984811313175,1,-0.33581954121588803,1.394672227624301,0.08784546079384387,0.8788824674297182,1,1,-1.7452888313733517,0,0,1.607510792767488,1.2981957546806269,-0.4308089970067919,-0.45806531453008986,1,0,0
0.13487728725351047,1,-0.5474318548587765,0.011319568655460683,-1.3412597452536033,0.8788824674297182,1,1,-0.657474657056656,0,1,-0.03439071697643269,0.13082788716601781,-1.1956582551366985,-0.06355723171631505,1,1,0
1.1000308282601836,0,-0.6532380116802209,-1.3720330903133797,0.7751765776710131,0.8788824674297182,0,0,-0.9655669496746555,1,0,-0.021014332841484292,-1.1884034472763965,-0.06295315783657947,1.9089831823525596,0,0,0
-0.10127730256727124,0,0.6164358701771104,1.048834062882091,-1.3412597452536033,0.8788824674297182,1,0,-0.1970101115670108,0,1,-0.03439071697643269,0.49197012042722627,-1.1956582551366985,-0.3923139673944608,0,1,0
-0.23475598377032178,0,-1.2880749526088866,-0.6803567608289596,1.236409773853435,-0.7721475822753598,0,1,-1.1550694719009096,0,1,-0.012906445205684602,-0.2844856810843719,1.5634508867939418,-0.3101247834749243,0,0,0
0.8536086475776288,0,-0.8648503253231095,0.011319568655460683,-1.3412597452536033,0.8788824674297182,1,0,0.5454653744198609,0,1,-0.03439071697643269,0.286570475259914,-1.1956582551366985,-0.06355723171631505,0,1,0
-0.7481355268589777,0,-0.01840107075155523,-1.3720330903133797,-1.3412597452536033,0.8788824674297182,1,1,0.14725065913471733,0,1,-0.03439071697643269,-1.2397068880602682,-1.1956582551366985,1.9089831823525596,1,1,0
-0.6659947999647927,1,0.19321124289133332,-1.0261949255711695,-1.3412597452536033,0.8788824674297182,1,1,-1.4242777430608728,0,0,-0.03439071697643269,-0.976674961501688,-1.1956582551366985,0.9227129753181221,1,1,0
1.3567205998045115,1,-0.5474318548587765,0.7029958981398808,0.27073862991836345,0.8788824674297182,1,0,0.3016910422209939,1,0,-0.0304966280819642,0.7953295963666416,-0.3329255772767598,-0.3101247834749243,0,0,0
-0.3785022558351454,1,0.08740508606988905,0.7029958981398808,-1.3412597452536033,0.8788824674297182,1,0,-0.6982273364280384,0,0,-0.03439071697643269,0.4549750623858344,-1.1956582551366985,-0.3101247834749243,0,1,0
0.9460169653335868,0,-2.0287180503589965,-1.3720330903133797,0.5281102404914269,-0.7721475822753598,1,0,-1.1999999103096881,1,0,-0.017536215228283202,-0.976674961501688,0.8052948457505859,0.4295778718009036,0,0,0
0.6893271937892589,1,-0.23001338439444377,0.7029958981398808,0.252782501470976,-0.7721475822753598,0,0,1.5489395560759722,0,0,-0.031996040611526916,0.6117172819822585,0.5105870579106683,-0.6799761111128383,0,0,0
1.5210020535928814,0,2.0977220656773303,0.35715773339767076,0.24455607810497404,-0.7721475822753598,1,0,-1.1932513299347556,0,0,-0.020266214508757176,-0.36754839473444967,0.5017815846929881,-0.6271402071645649,0,0,1
1.3053826454956459,0,1.8861097520344416,-0.33451859608674944,-1.3412597452536033,-0.7721475822753598,1,1,-0.6607155588608332,0,0,-0.03439071697643269,-0.7284415643865125,-1.1956582551366985,-0.45806531453008986,1,1,1
-1.302585433394726,1,-0.8648503253231095,-0.33451859608674944,-1.3412597452536033,0.8788824674297182,1,0,1.1770616360246984,0,1,-0.03439071697643269,-0.07682889695917695,-1.1956582551366985,0.13369680969057252,0,1,0
1.9009029154784869,0,-1.1822687957874423,1.7405103923665113,0.7918955368337569,0.8788824674297182,0,0,0.10347747392840949,1,0,-0.028686482143627227,2.4794977214096012,-0.05400526270736371,-0.5118618712774228,0,0,0
0.525045740000889,0,-0.1242072275729995,1.394672227624301,-1.3412597452536033,0.8788824674297182,1,1,0.16916610896327572,0,1,-0.03439071697643269,1.1531382090131312,-1.1956582551366985,-0.45806531453008986,1,1,0
1.0692280556748643,0,-0.5474318548587765,-0.33451859608674944,-1.3412597452536033,0.8788824674297182,1,0,-0.9679161544956422,0,0,-0.03439071697643269,-0.20142296743429391,-1.1956582551366985,0.13369680969057252,0,1,0
0.5455809217244352,0,-0.7590441685016651,1.048834062882091,1.775652021767098,-0.7721475822753598,1,1,-0.3547405670771868,0,0,-0.023317790379385108,1.2886717744095286,2.1406498663005284,-0.7210707030726065,1,0,0
0.17594765070060295,1,-0.9706564821445537,0.011319568655460683,-1.3412597452536033,0.8788824674297182,1,1,-1.3948290753086223,0,1,-0.03439071697643269,0.3451832772307351,-1.1956582551366985,-0.06355723171631505,1,1,0
